Time,Temp,RH,Fig1v,Fig2v,ELT,e2vO3,e2vNO2,AH,Fig1r,Fig2r,Actd,Acet,Benz,C8,C9,Form,Meth,Tol,CH4,CO,O3,NO2,CO2,T_Plat,RH_Plat,H2S
735806.2882,23.125,45.9625,31.75,22,175.125,45,130.25,0.01573714,0.560180368,0.862603306,2.048,3.65275,0.383666667,0.44575,0.2485,6.155,9.17175,0.59225,2.661275,160.355875,16.9675,28.0775,424.30625,20.7575,54.2225,0.46225
735806.291,23.025,45.975,32.625,22,174.75,44.625,126.375,0.015642226,0.545446777,0.862603306,2.21325,3.738,0.52475,0.49525,0.2655,7.18875,9.648,0.666,2.745625,184.3533,16.405,27.0225,425.00625,21.295,52.25,0.323
735806.2941,23.26,45.26,37.4,23,175.6,54.9,152.5,0.015611304,0.472837863,0.824275362,2.114,3.6748,0.5892,0.482,0.2488,7.2622,9.5928,0.7012,2.74574,308.70342,12.698,30.022,428.08,21.52,51.38,0.432
735806.2976,23.4,44.46,39,23.9,175.6,67.6,168.4,0.015473906,0.454167288,0.793142199,2.1366,3.8162,0.619,0.5578,0.2696,6.5306,8.952,0.8186,2.53878,553.57958,11.598,33.854,426.4732,21.478,51.116,0.4352
735806.301,23.4,44.37,32.4,22.5,174,52,118.7,0.015442583,0.558531331,0.844612638,1.9588,3.84575,0.3762,0.573,0.2734,3.5602,7.9708,0.7202,2.08962,540.13386,20.022,30.078,416.0634,21.508,50.96,0.5394
735806.3042,23.35,45.125,33,22.5,174.375,44.625,108.25,0.015649156,0.540750111,0.843439334,2.17225,3.88,0.51975,0.60025,0.28825,4.351,8.29575,0.7935,2.04995,536.72455,21.195,22.2675,415.8855,21.2325,52.575,0.53125
735806.3073,23.13,46.15,32.5,22.4,174,45,113.9,0.015811893,0.548318346,0.847272128,2.2418,3.8138,0.4348,0.5714,0.2974,3.8556,8.4376,0.746,2.064,491.55242,20.71,18.718,415.605,20.904,54.3,0.6612
735806.3104,22.9,47.05,34.75,22.75,173.875,49,118.625,0.015887065,0.512462609,0.833857348,2.275666667,3.78275,0.4335,0.544,0.296,4.3465,8.3835,0.772,2.0773,668.6574,20.265,17.1225,415.9,20.725,55.2,0.322
735806.3135,22.8,47.6,32.6,22.4,174.2,46.2,117,0.015975699,0.54788194,0.847272128,2.2264,3.7996,0.2996,0.5402,0.3194,3.72,8.442,0.691,2.0488,535.08412,20.158,16.422,415.7398,20.744,55.308,0.4674
735806.317,22.72,47.98,31.2,22.2,173.7,44.2,119.8,0.016025188,0.573154447,0.854937717,2.2524,3.8078,0.4282,0.5618,0.3196,4.2812,8.6574,0.6962,2.06196,413.81072,19.666,16.006,417.27,20.634,55.832,0.4355
735806.3201,22.6,48.175,34.75,22.75,174.875,50.875,125,0.01597347,0.51317974,0.833857348,2.1965,3.76075,0.41925,0.57525,0.35275,3.92525,8.596,0.74875,2.057375,688.891425,19.135,16.4625,417.89775,20.565,55.885,0.19925
735806.3233,22.58,48.26,31.9,22.6,175.2,46.8,128.2,0.015982197,0.559798589,0.840245339,2.2512,3.8474,0.4608,0.6714,0.3382,4.22275,8.595,0.8816,2.05436,403.2392,18.536,17.23,418.7968,20.486,56.174,0.2382
735806.3264,22.5,48.55,33.25,23.25,174.625,49.875,130.375,0.016000224,0.534577728,0.815491875,2.1555,3.8155,0.51075,0.718,0.346,3.9905,8.439,0.969,2.0635,555.9952,18.1925,18.4625,419.2625,20.3875,56.625,0.2205
735806.3292,22.5,48.725,30.5,23,175.25,46.25,132.125,0.016049658,0.584229391,0.824275362,2.0535,3.81125,0.52125,0.705,0.32575,4.2445,8.3095,0.96075,2.0433,346.75995,17.4875,18.8975,418.58325,20.355,56.6575,0.43375
735806.3319,22.5,48.6,29,23,174.5,48.25,153.125,0.016016702,0.614880732,0.824275362,2.11125,3.83775,0.55175,0.64525,0.3255,4.78425,8.92725,0.908,2.1152,185.894475,14.4675,21.185,420.425,20.17,57.325,0.74825
735806.3351,22.42,48.76,33,23.4,175.5,57.7,182.1,0.015991441,0.540851189,0.810221783,2.1642,3.7558,0.935,0.6118,0.2824,6.7434,9.3864,1.0168,2.5527,193.6541,10.628,25.672,426.9584,19.912,58.112,0.9654
735806.3385,22.32,48.84,38.6,24.2,175.9,62.6,184.4,0.015920389,0.457576945,0.782676768,2.1274,3.6936,0.8706,0.5338,0.2702,7.1098,9.4098,0.8822,2.94206,184.2672,9.668,30.838,432.85,20.23,56.716,0.0966
735806.342,22.42,48.06,38.6,24,177.1,65.4,182.7,0.015774609,0.457576945,0.789141414,2.0212,3.6242,0.7738,0.4634,0.28525,6.7244,8.8764,0.7642,2.81904,216.42544,9.294,33.988,432.64,20.532,55.066,0.3804
735806.3455,22.58,47.01,38.2,24.2,176.2,73.8,184.7,0.015578001,0.462921613,0.782676768,1.915,3.4812,0.6586,0.496,0.2848,6.1256,8.6316,0.7584,2.57172,417.36734,9.03,36.102,429.3966,20.806,53.506,0.1852
735806.349,22.76,45.98,37.2,24,175.8,72.3,172.4,0.015394036,0.476129893,0.789141414,1.8482,3.4108,0.6364,0.4362,0.2304,6.715,8.3884,0.7352,2.5752,411.6315,10.526,36.808,427.6366,20.924,52.498,0.219
735806.3524,22.9,45.14,37.8,23.8,175.5,71.3,167.1,0.015225368,0.470309661,0.796730347,1.7536,3.3484,0.566,0.4074,0.1948,6.4284,8.2924,0.6278,2.57416,498.3442667,10.62,36.426,427.8216,20.998,51.678,0.4614
735806.367,22.04,47.72,41.1,26.3,175.4,47,111.2,0.015291986,0.430009168,0.719083245,1.4836,3.349,0.8894,0.617,0.2012,3.4126,7.0314,1.146,2.2774,666.91745,19.032,23.816,424.4916,19.974,55.616,0.3464
735806.3705,21.94,47.94,35.6,23.4,175.2,41.3,98.2,0.01526898,0.49872934,0.810221783,1.4162,3.3114,0.8512,0.5092,0.1872,3.1012,7.0166,1.081,2.19532,506.7927,20.55,20.996,422.0848,19.898,55.754,0.2004
735806.374,21.9,47.81,39.4,24.4,175.5,42.8,97.2,0.015190375,0.449359206,0.776774264,1.418,3.299,0.7096,0.5098,0.1808,3.2278,7.0606,0.8772,2.222,653.1835,20.922,19.604,421.7934,19.906,55.336,0.1376
735806.3774,21.9,47.84,36.8,23.5,175.4,47.1,99.6,0.015199907,0.482171817,0.806633635,1.438,3.28125,0.434,0.4488,0.1748,3.1934,7.1324,0.6612,2.1716,859.76652,20.118,19.728,424.1716,19.938,55.298,0.183
735806.3809,21.86,47.9,36,23,175,45.8,99.1,0.015181946,0.49215083,0.824275362,1.4206,3.2604,0.4522,0.4712,0.2036,3.104,6.9392,0.7066,2.12744,726.30654,20.442,19.72,422.1084,19.868,55.404,0.3194
735806.384,21.8,47.8,31.75,23.25,175,36.625,95.375,0.015094637,0.564861128,0.817791552,1.4265,3.29675,0.812,0.661,0.22675,2.984,6.95575,1.086,2.126175,291.228325,20.77,18.2575,420.002,19.81,55.395,0.459
735806.3872,21.86,47.44,34.4,23.6,174.8,40.6,95.1,0.015036025,0.522896116,0.803757137,1.486,3.2106,0.6122,0.525,0.2194,3.6862,7.0684,0.8868,2.13408,532.96014,21.254,17.736,420.755,19.944,54.556,0.2974
735806.3906,21.98,46.5,37.1,24.6,174.8,44.8,90.5,0.014840029,0.490536215,0.770806898,1.3922,3.2206,0.9274,0.6326,0.2244,3.0062,6.6608,1.219,2.18692,760.2552,22.374,17.598,419.7832,20.142,53.18,0.1304
735806.3941,22.14,45.58,37.7,24.6,174.4,39.2,80.2,0.014692271,0.470184611,0.769747475,1.4656,3.212,0.53,0.4842,0.1966,3.82,7.0378,0.7376,2.18656,675.93252,23.54,16.102,419.74,20.364,51.902,0.24375
735806.3976,22.3,44.91,32.9,23,174,37.8,79.2,0.014615002,0.541705599,0.824914161,1.3814,3.0938,0.3794,0.4436,0.1836,3.11525,6.58525,0.5664,2.06688,630.23698,23.866,15.786,417.88,20.418,51.38,0.1648
735806.401,22.38,43.97,28.6,21.6,174.1,32.2,71.2,0.014384037,0.626202657,0.879394595,1.3078,3.0826,0.309,0.403,0.1594,2.9576,6.4456,0.4738,2.01286,348.22336,25.084,14.832,415.4334,20.58,50.128,0.189
735806.4042,22.5,43.1875,29.125,22.25,173.375,29,65.125,0.014241188,0.621070108,0.857146137,1.3495,3.1065,1.1255,0.708,0.19075,2.85575,6.32025,1.158,2.0939,134.066925,26.1325,13.4575,414.8355,20.5825,49.5425,0.15825
735806.4073,22.66,42.6,33.1,24.4,173.2,30.5,69.3,0.014179781,0.538112769,0.777271545,1.381,3.215,0.5002,0.4606,0.1618,3.428,6.9902,0.7194,2.116,273.3351,25.208,12.996,416.64,20.406,49.908,0.2472
735806.4107,22.58,42.8,31,23.4,173.2,32.7,77.9,0.014187081,0.576709581,0.810221783,1.4292,3.2084,0.6476,0.536,0.186,3.4414,7.0262,0.7346,2.09216,359.88436,24.278,12.878,417.635,19.884,51.54,0.3958
735806.4142,22.52,43.26,35.8,25.2,173.4,35.1,78.8,0.01427418,0.495563875,0.751845377,1.5012,3.2602,0.9374,0.6584,0.2196,3.5342,7.2302,1.0244,2.25432,446.67192,23.116,14.166,420.5116,20.078,51.238,0.4844
735806.4177,22.26,43.49,32.8,24.8,174.1,34.6,95.1,0.014130137,0.54224891,0.763282828,1.547,3.4968,0.7716,0.6574,0.222,3.5754,7.582,0.9808,2.19024,310.68164,22.454,14.414,421.3,19.354,53.288,0.1962
735806.4208,21.9875,44.625,33.25,24.75,174.25,34.75,102.375,0.014257812,0.535561418,0.76489899,1.512,3.50075,0.466,0.56625,0.207,3.21225,7.48025,0.765,2.168575,292.048275,21.0275,14.465,422.69775,19.38,54.005,0.1565
735806.4239,21.66,45.7,29.6,23.9,174.4,37.7,124.5,0.014302141,0.602224694,0.793142199,1.5734,3.542,0.5212,0.552,0.1938,3.542,8.6732,0.7818,2.21646,188.28318,19.138,15.394,424.03,18.688,56.434,0.3018
735806.4274,21.33,47.12,30,23.4,173.8,37.2,116.7,0.014449978,0.594331681,0.810221783,1.5764,3.4298,0.7908,0.5084,0.1962,3.7298,8.063,0.966,2.2339,214.4903,19.022,16.906,423.6734,18.958,55.85,0.3396
735806.4305,21.1,47.7625,32.125,23.75,175,39.75,122.25,0.014449057,0.554022588,0.797924901,1.572,3.38875,0.7245,0.69425,0.2715,4.01375,8.12875,1.0085,2.44215,391.577975,18.4125,18.1275,426.327,19.2675,54.72,0.55575
735806.4333,21.1,48.325,37.875,24.75,175.75,47.25,130,0.014619224,0.473746903,0.765520591,1.7795,3.42975,0.78575,0.51525,0.21025,5.4885,8.0885,0.963,2.66935,848.8314,16.935,18.68,430.83525,19.355,55.165,0.643
735806.4361,21.05,48.925,41,25.25,175.25,64.5,142.375,0.01473255,0.435785873,0.751154709,1.747,3.34625,0.911,0.561,0.2005,5.449,8.354,0.953,2.583,1370.45095,15.795,20.1875,432.7395,19.0275,56.6275,0.71475
735806.4389,20.9,48.7,43.125,27,176.25,56.75,136.625,0.014559934,0.409382078,0.699847992,1.76575,3.36675,0.937,0.543,0.20975,5.644,8.172,0.975,2.6536,992.2027,16.155,21.7375,433.22075,19.0625,55.6025,1.27925
735806.4417,21,48.2,37,25.75,175.125,45.5,122.5,0.014491992,0.478058704,0.734440559,1.70775,3.3245,0.88,0.5685,0.202,4.82625,8.27475,0.9495,2.609225,551.441975,17.8575,21.92,427.0645,19.115,55.3425,1.06975
735806.4444,21.125,47.2125,41,25.5,175.875,56.5,116.5,0.014278924,0.429803638,0.741899767,1.62025,3.2965,0.65225,0.49125,0.20625,4.95375,7.90925,0.76075,2.740925,1088.258075,18.41,22.0375,428.556,19.315,53.445,0.788
735806.4472,21.225,46.425,43.375,25.25,176,62,110.875,0.014156631,0.405201004,0.749358974,1.63025,3.21525,0.53425,0.4475,0.1895,4.512,7.71975,0.66,2.6888,1409.2699,19.6825,22.1275,428.81425,19.6075,52.225,0.8185
735806.4504,21.4,45.47,40.8,24.6,174.8,58.1,92,0.014025285,0.434315082,0.770244755,1.515,3.2108,0.4386,0.457,0.1958,3.5804,7.2444,0.6348,2.4526,1409.13902,22.328,20.854,423.3966,19.894,50.716,0.625
735806.4535,21.875,44.2375,27.375,22,174.5,34.5,83,0.014014846,0.656106623,0.863515876,1.67625,3.421,0.359,0.3775,0.185,4.8635,9.155,0.5175,2.24165,267.85875,21.97,17.9875,421.23125,19.965,51.0325,0.60225
735806.4566,21.72,45.27,33.4,24,175.2,45.2,146.3,0.014228698,0.535182848,0.7902657,1.859,3.6875,1.5806,0.5104,0.1974,7.5706,11.7434,1.158,2.94282,200.0118,13.744,20.61,434.435,18.61,56.438,0.4378
735806.4601,21,47.19,43,28.4,176.6,50.7,162.2,0.014193972,0.40993324,0.665568435,1.8896,3.5808,2.1576,0.5044,0.205,7.0908,10.8392,1.2194,3.5073,210.37846,12.85,25.66,436.74,18.498,56.472,0.5282
735806.4635,20.84,47.3,44.8,28.9,176.7,57.2,153.6,0.014081996,0.392580984,0.652326998,1.924,3.423,1.0272,0.473,0.2194,7.325,9.5438,0.8176,3.27964,637.56244,13.612,28.04,436.705,18.878,54.696,0.533
735806.4667,20.725,47.4,32,23.75,175.5,42.375,114.625,0.01401207,0.558741537,0.79862758,1.73275,3.3575,0.48775,0.38375,0.2045,4.1995,8.213,0.58275,2.4466,269.952675,19.7425,27.36,424.60425,18.875,54.44,0.563
735806.4694,20.85,47.15,34.75,25.75,174.5,33.75,96.25,0.014049695,0.533083898,0.74812253,1.76775,3.2975,2.3395,1.12,0.3325,3.53825,7.74225,2.5545,2.5556,129.8361,21.0175,22.2625,423.02925,19.2425,53.3175,0.55875
735806.4722,21.075,46.725,47,32.75,174.5,35,103.25,0.01411342,0.373642948,0.574805542,1.726,3.38025,1.664,0.74825,0.27275,3.20675,7.93675,1.768,2.663525,134.5057,20.0875,20.2725,425.425,19.3475,53.1425,0.505666667
735806.4753,21.2,46.26,37.4,27.4,175.2,34.8,95.6,0.014086891,0.474429642,0.689487981,1.6678,3.2678,1.4886,0.8472,0.2702,3.08275,7.2595,1.6656,2.37536,250.11912,21.428,18.716,423.2652,19.47,52.568,0.6134
735806.4788,21.36,45.53,42.3,30.1,174.7,33.8,95.3,0.013998511,0.41815395,0.629225343,1.674,3.2524,0.7958,0.5092,0.2264,3.3246,7.7552,1.0622,2.44738,222.96786,20.968,17.834,425.5052,19.642,51.852,0.6278
735806.4823,21.48,45.33,37.4,24.8,175.4,45.2,98.9,0.01402148,0.475720548,0.763282828,1.6818,3.1904,0.3644,0.3982,0.2058,3.9036,8.0776,0.5406,2.27912,838.2072,20.08,19.09,427.7416,19.312,52.77,0.4784
735806.4854,21.65,44.3125,27.5,22.25,175,35.25,97.875,0.013871019,0.649617872,0.85302132,1.7785,3.298,0.29975,0.3465,0.18475,6.0115,8.51425,0.4845,2.220725,203.02855,18.4675,20.085,424.5125,19.33,52.2,0.32325
735806.4882,21.5,44.775,28.75,22,175.375,43.25,132.25,0.013882035,0.620530748,0.862603306,1.8865,3.413,0.3515,0.36475,0.182,8.074,8.5015,0.5315,2.4175,191.6171,12.7725,24.8025,428.39375,19.2825,52.4725,0.49925
735806.491,21.375,45.1,33.375,23,175.25,51.25,135.5,0.013875936,0.537736526,0.825073861,2.01025,3.30475,0.46075,0.388,0.1955,8.7685,8.76725,0.55075,2.533875,528.88945,13.46,28.225,430.554,19.23,52.4675,0.42925
735806.4938,21.225,45.525,36.125,23.75,177.125,74.875,184.5,0.013878318,0.490564633,0.797924901,2.0625,3.3875,0.57275,0.4255,0.192,9.8795,9.405,0.63225,2.83485,736.4331,6.5775,33.5325,437.2355,19.19,52.84,0.4615
735806.4965,21.1125,46.3,35.75,23.75,178.25,98.875,229.875,0.014017231,0.495673861,0.797924901,2.1085,3.48675,0.70675,0.418,0.184,10.8305,10.126,0.62725,3.158825,481.159275,1.64,42.2,446.67075,18.92,54.215,0.15625
735806.4996,20.96,46.15,36.2,24.6,177.4,94.9,221.6,0.013848351,0.489711756,0.769747475,2.0958,3.8066,1.1606,0.5926,0.2302,8.4696,10.4724,1.1276,3.12478,364.9154,4.466,45.886,444.1486,18.592,54.978,0.4916
735806.5031,20.54,48.27,36.2,27,179.3,82,240.4,0.014117261,0.490708274,0.699354658,2.0212,4.298,0.9044,0.63025,0.273,4.7374,10.954,1.0326,3.04422,272.17052,8.47,39.588,449.45,16.352,64.954,0.195
735806.5062,20.0125,50.55,34,26.5,178.875,59.25,221,0.014309302,0.521821632,0.713168005,1.93275,4.1525,0.988,0.67,0.25875,3.78725,11.04575,1.177,2.913475,159.280725,11.1525,28.4575,447.04375,16.145,67.0475,0.15425
735806.509,19.925,51.775,34.25,26,178.25,56.125,223.75,0.01456319,0.517966326,0.726981352,1.91075,4.341,0.99875,0.7125,0.2855,3.62375,11.633,1.281,2.874975,156.229275,11.14,22.315,448.17925,16.1175,67.9425,0.216
735806.5121,20.06,51.86,34.8,27,179,57.4,234.2,0.014707493,0.509484654,0.699354658,1.8444,4.1078,1.0152,0.8706,0.3058,3.388,11.355,1.493,2.84356,157.5588,10.95,18.428,449.2566,16.138,68.694,0.8252
735806.5153,20.375,51.0625,34,27.75,179.5,50.875,213.125,0.014757656,0.522055287,0.680556938,2.06425,4.24175,1.343,1.0055,0.356,3.62075,11.31925,1.44675,2.684,144.694275,14.365,16.175,443.521,16.755,66.095,2.12275
735806.5181,20.75,50.525,34.75,30.25,179,54.875,246.875,0.014966141,0.510255715,0.62342899,2.15,4.54425,1.5215,1.1205,0.38,3.9625,11.29475,2.2325,2.876475,153.59395,12.6825,15.215,446.89375,16.88,66.545,4.38775
735806.5208,21.175,49.5375,35,30.25,177.875,51.75,238.25,0.015043183,0.50640041,0.622311828,2.2915,4.61425,1.593,1.06975,0.3335,3.988,11.4825,2.00825,2.846575,152.2355,14.6675,14.6025,443.252,17.2825,64.98,4.93425
735806.5347,24.2,42.6,32.375,29.75,176.75,48.5,219.875,0.015558502,0.549541207,0.63345777,2.216,4.691,1.0855,0.8615,0.29025,3.384,10.995,1.54,2.50055,145.500975,16.1975,12.0375,437.14575,18.8975,60.475,2.44
735806.5378,24.22,42.46,31.9,28.4,176.8,46.6,206.1,0.015522653,0.55760035,0.664147634,2.2268,4.7492,1.3228,0.8368,0.2666,3.7774,10.8806,1.654,2.50132,144.54756,17.84,12.096,436.03,18.774,60.792,1.6948
735806.5413,24.26,41.94,35,30,176.6,42.5,182.8,0.01536516,0.506743103,0.628100527,2.45175,4.8466,1.656,0.9474,0.2852,4.2406,11.0002,1.9272,2.60432,177.3968,20.118,11.576,433.405,19.46,57.988,2.3892
735806.5444,24.925,40.825,35.375,30.25,175.625,42.5,185.25,0.015578058,0.500913085,0.622311828,2.54075,4.8295,1.28025,0.828,0.2815,4.64975,10.60425,1.55275,2.753375,175.071925,20.5,11.48,430.34575,20.2675,55.9625,2.463
735806.5476,25.78,38.49,34.4,29,175.2,39.7,160.4,0.015435552,0.515653143,0.649817137,2.2696,4.4114,1.0196,0.6644,0.2308,4.5056,9.388,1.1846,2.72304,148.754,22.298,11.944,425.8466,21.44,51.408,1.3006
735806.5507,27.05,35.45,32.25,27.5,175.25,39,139.25,0.015366134,0.551491327,0.686527978,2.03575,3.835,0.8415,0.53275,0.21925,4.524,8.6795,0.9065,2.623325,135.745925,22.985,13.4925,425.88775,23.11,45.455,0.933
735806.5535,28.1375,32.275,30.25,26.5,175.625,38,121,0.014850099,0.589194419,0.713168005,1.85225,3.46975,0.6785,0.48525,0.17925,4.972666667,7.682666667,0.8245,2.4741,135.144675,23.4125,16.295,427.7,24.225,40.905,0.48725
735806.5563,28.775,30.425,31,26.5,176.5,41.25,128.25,0.014564373,0.574671446,0.713168005,1.98375,3.633,0.7015,0.488,0.159,5.54175,7.7235,0.859,2.54415,159.4012,20.76,21.0325,434.55425,24.1825,40.18,0.35425
735806.559,29.9625,28.8,30.5,26.5,176.625,40.25,118.625,0.01477729,0.584569607,0.713168005,1.75575,3.4515,0.6295,0.442,0.15775,4.93,7.40225,0.7505,2.433175,170.721875,22.4375,24.47,431.55,24.57,38.275,0.48925
735806.5618,31.6375,26.8125,29.5,26.75,176,39.5,115.75,0.015112043,0.604334034,0.706261331,1.637,3.38,0.634,0.4405,0.1555,4.857,7.021,0.78675,2.43555,151.146625,23.695,25.5625,428.0125,25.38,36.59,0.17225
735806.5646,32.8375,25.2375,29.25,28,176.875,37.75,105.625,0.015185176,0.609607383,0.673701299,1.60875,3.388,0.64775,0.39375,0.146,4.8635,6.9065,0.73875,2.4493,143.2817,25.9625,25.0425,426.1895,25.895,35.1725,0.209
735806.5677,33.76,24.54,33,31.4,175.7,36.8,103.4,0.015581318,0.548794878,0.609540898,2.0492,4.2984,1.8342,0.9148,0.2222,4.7948,8.2908,2.5224,2.52068,135.56354,30.002,23.32,416.5216,25.854,36.456,1.0156
735806.5712,33.09,26.77,35.4,34.8,174.9,38.6,134.5,0.016379385,0.50141914,0.538992355,2.5124,4.98,2.4094,1.4782,0.3025,4.8206,10.0228,3.109,2.53174,125.82756,28.97,17.056,417.7484,24.718,41.652,1.0918
735806.5743,31.7125,28.5375,35.125,38.625,175.25,40.875,155.25,0.016213078,0.504554207,0.484260244,3.08,5.819,2.99,2.265,0.683,5.636,10.54275,4.2945,2.4979,130.15145,25.3875,14.9675,423.996,23.2725,45.9125,1.1795
735806.5771,29.825,31.1125,35,36.5,176.25,40.125,157.625,0.015816077,0.50640041,0.514009139,3.66025,6.16875,1.5195,0.96575,0.31475,7.11525,18.574,2.08575,3.12645,126.946625,25.51,14.6625,432.80425,22.0975,49.9475,15.93325
735806.5798,27.925,34.5875,34.25,34.125,177.375,60.5,234,0.015730561,0.517966326,0.549771557,2.74075,5.408,1.2865,0.787666667,0.256,4.921,17.313,1.79425,3.760575,132.1602,19.9725,15.0075,439.67925,21.065,53.63,11.20475
735806.5826,26.4125,38.275,33.75,33.25,175.75,53.375,189.875,0.015922656,0.525910592,0.564704532,2.39825,5.0125,1.2645,1.1535,0.34525,4.41375,12.381,2.0415,2.894775,129.884525,22.02,13.4575,430.6355,20.35,57.9275,5.25575
735806.5858,25.48,42.24,33,31.8,174.9,46,162.4,0.016657567,0.538177474,0.591268254,2.1398,4.8582,1.1838,1.0186,0.3174,3.976,10.5172,1.8008,2.60208,123.67412,23.09,10.888,430.775,20.438,60.334,3.6536
735806.5889,25.925,41.0125,32.25,30.75,175.25,41.875,137.5,0.016570127,0.551491327,0.611884979,2.09825,4.74,1.1665,1.0005,0.285,3.97325,9.76325,1.706,2.4307,123.75055,24.66,9.3325,427.96675,20.775,57.2225,2.56875
735806.5917,27.0125,37.95,31,31,174.75,41,138.75,0.016363509,0.574054804,0.606671554,2.1555,4.81175,1.08325,0.85725,0.282,4.10775,10.1705,1.5925,2.351,123.71505,25.3625,9.08,425.198,21.5475,53.605,2.53775
735806.5944,27.9,35.9625,31,30.75,174.625,41.5,141.625,0.016350894,0.574054804,0.611884979,2.25925,5.02125,0.78325,0.67525,0.2325,4.38525,11.19375,1.1855,2.32,124.019125,25.2325,9.45,423.96875,21.585,53.4775,2.8495
735806.5972,28.25,35.2625,30.5,29.5,174.625,42.25,142.625,0.016332327,0.58392107,0.638671195,2.3695,5.06325,0.572,0.46,0.15825,4.575,11.7645,0.80925,2.33055,126.51285,25.2375,10.0925,423.404,21.95,52.0125,4.45175
735806.6003,28.7,34.42,30.6,30.4,174.7,45.6,157.3,0.016414246,0.581947817,0.619183773,2.427,5.2448,0.6466,0.5146,0.1606,4.4794,12.0038,0.8546,2.4116,125.58946,25.214,10.918,423.48,22.618,50.206,3.7762
735806.6035,29.7,32.2,30.5,31.125,174.75,47,142.125,0.016232814,0.58392107,0.604188971,2.46575,5.47375,0.5275,0.41,0.148,5.00125,12.3955,0.65025,2.3787,123.8073,26.215,11.885,423.9895,23.09,47.355,0.80325
735806.6062,30.325,30.8,30.5,31.875,174.625,46.25,119.625,0.016125548,0.58392107,0.589526215,2.3435,5.34075,0.54475,0.4425,0.149,5.02625,12.8015,0.6745,2.346725,125.022975,27.2775,12.6575,422.49175,22.9175,47.455,0.40525
735806.6094,29.72,30.65,30.2,31.1,174,39.8,95.9,0.015497599,0.589840829,0.604812669,2.1512,5.217,0.5284,0.4772,0.1412,4.6536,11.752,0.6846,2.284,124.0502,29.2,12.53,419.2766,22.908,46.338,0.1442
735806.6129,28.84,32.01,29.4,30,173.7,36.4,100,0.015345682,0.606715546,0.62781289,2.1576,4.9158,0.4462,0.41,0.1546,4.8826,11.6246,0.6168,2.24628,123.29396,29.814,11.644,418.175,23.038,45.894,0.1458
735806.616,28.775,32.1875,29,29,173.375,34.75,98.125,0.015388225,0.614880732,0.649817137,2.061,4.92125,0.5045,0.458,0.14725,4.8705,11.68075,0.6405,2.230125,120.0681,30.2925,10.8,417.54575,23.265,45.18,0.08425
735806.6191,28.98,30.68,27.8,28.2,173.4,31.4,70,0.014852333,0.642670444,0.668924466,1.883,4.3258,0.5596,0.5238,0.1536,4.4732,9.4476,0.7786,2.14516,115.51094,33.276,10.234,413.5066,23.326,42.928,0.5698
735806.6226,28.92,30.69,27.8,28.2,173.1,30.4,66.9,0.014806465,0.642335628,0.668924466,1.9036,4.3552,0.4922,0.464,0.1458,4.4338,9.5884,0.6994,2.16214,116.2746,33.432,9.68,413.4216,23.272,43.332,1.93
735806.626,28.84,30.08,26.6,27.6,172.6,29,59.3,0.014453524,0.6722115,0.683962642,1.7192,4.0504,0.4172,0.2708,0.0988,4.2094,8.1224,0.4844,2.18766,109.76774,35.228,8.796,412.1966,23.342,42.144,1.79425
735806.6292,28.675,29.7375,26.25,26.25,173.375,27,39,0.014144399,0.681360986,0.720074678,1.41875,3.61375,0.2945,0.22725,0.089,3.89425,7.019333333,0.363,2.1053,106.071975,36.7475,7.4825,409.825,23.305,41.0125,0.3605
735806.6319,28.325,30.5375,26,25.75,172.5,26.625,41.875,0.014225423,0.687896333,0.734440559,1.52875,3.702,0.3285,0.22325,0.07725,3.857666667,7.52125,0.3855,2.11545,106.427575,35.4,6.8,410.38125,23.47,41.6075,0.31075
735806.6351,28.19,30.91,26.8,25.4,172.8,26.8,43.4,0.014322698,0.666983223,0.74488345,1.5264,3.8054,0.3836,0.2598,0.0856,4.1598,7.5548,0.4774,2.16246,108.31206,35.516,6.902,412.0132,23.226,42.036,0.2862
735806.6382,28.15,31.4375,27,26,173.25,27,44.5,0.014520438,0.661754945,0.726981352,1.64175,3.918,0.4205,0.2815,0.09575,4.0535,7.952,0.53075,2.21465,109.662575,34.4925,7.235,414.0605,23.34,42.5925,0.10125
735806.6413,28,32.1,27.8,26,173.6,27.8,52,0.014680018,0.642335628,0.726981352,1.7072,3.9628,0.417,0.2926,0.09,3.9298,8.265,0.5254,2.24324,112.03302,34.418,7.672,415.46,23.144,43.47,0.3152
735806.6444,28.2,31.825,28,26,173.5,27.75,49.125,0.014712918,0.637480799,0.726981352,1.70625,4.0685,0.395,0.26225,0.10975,4.166,8.531,0.49675,2.264425,113.32095,34.3675,8.015,416.2,23.28,43.0875,0.1495
735806.6476,28.34,31.98,28,26.4,173.3,28.7,53.5,0.014929896,0.637480799,0.715930674,1.7622,4.0182,0.5058,0.3582,0.1148,4.28,8.5232,0.653,2.29518,114.37332,33.668,8.606,416.9952,23.234,43.786,0.3906
