Time,Temp,RH,Fig1v,Fig2v,ELT,e2vO3v,e2vNO2v,AH,Fig1r,Fig2r,Actd,Acet,Benz,C8,C9,Form,Meth,Tol,CH4,CO,O3,NO2,CO2,T_Plat,RH_Plat,H2S
735801.583339121,27.8,28.675,43.25,55.5,175.125,78.625,184.625,0.0129604833045945,0.430008740874775,0.386816509265489,1.77675,4.2925,7.4385,4.9685,2.2305,3.67825,11.445,9.1575,2.18375,1045.619725,20.7925,22.4,418.473,24.4025,34.86,0.581333333333333
735801.586449074,28.54,27.22,31,39.9,175.1,62.9,165.1,0.0128450227179227,0.618851110517777,0.555938252841656,1.5096,3.4522,1.3192,0.9608,0.3648,3.22475,8.598,1.1658,1.98848,507.07594,20.276,23.018,415.0084,24.79,33.392,0.1346
735801.589583333,29.1875,27.1125,26.75,32,175.5,51.75,160.75,0.0132839885226853,0.706261331261331,0.681318681318681,1.476,3.357,0.299,0.46175,0.18525,3.21825,8.43875,0.683,1.9583,154.132475,18.9475,23.2625,416.223,25.2325,33.15,0.12575
735801.59269213,30.19,25.61,27.8,33.2,175.8,49.2,150.1,0.013291652564488,0.679185809932936,0.656725683280305,1.5014,3.3842,0.4958,0.5662,0.2004,3.566,8.212,0.758,1.9922,164.69376,21.32,24.114,414.4568,25.76,31.242,0.1044
735801.595831887,31.1375,24.425,27.75,34.625,175.625,46.75,142.875,0.0133843072961544,0.680114638447972,0.628093913150545,1.38775,3.30175,0.4375,0.5975,0.2205,3.82175,8.0215,0.7235,1.993625,169.909275,22.9375,24.805,411.86225,26.31,29.845,0.073
735801.59894213,31.91,23.76,28.6,34.3,174.8,45.1,137.1,0.0136049824513563,0.65968925710305,0.634247223973201,1.6136,3.472,0.437,0.6146,0.2184,3.9106,8.592,0.7948,2.00178,260.86728,25.342,22.628,411.2366,26.814,29.262,0.0558
735801.602083334,32.25,23.575,33.875,36.75,176.25,52.75,137.75,0.0137605664824596,0.555112816476453,0.590502590502591,1.66125,3.54525,0.7175,0.773,0.27075,4.10275,8.68075,1.06225,2.06285,624.729575,26.1525,21.6825,412.6585,27.205,28.8575,0.09075
735801.605194445,31.99,23.93,30.4,35.6,174.8,47.6,138.8,0.0137636892102015,0.620280390107976,0.610512301940873,1.732,3.5576,0.6436,0.607,0.224,4.0308,9.11,0.9784,1.98432,370.87164,25.492,21.778,410.8068,26.834,29.924,0.1438
735801.608333334,31.775,24.6875,33.625,36.25,174.875,48.625,143.75,0.0140279074824466,0.559250511164329,0.598950598950599,1.83175,3.6405,0.6145,0.51975,0.197,4.29075,9.65375,0.8495,2.0653,325.028625,24.435,21.7825,414.00625,26.99,30.725,0.24775
735801.611446759,31.56,25.03,35.9,35.5,174.9,55.4,143.7,0.0140491814369368,0.523065756678197,0.612080197915208,1.781,3.6464,0.5458,0.42,0.1884,4.1786,9.3218,0.7186,2.06746,618.72044,24.75,23.042,412.4684,26.802,30.85,0.0628
735801.614589121,32.2,23.9875,29.375,36.5,175,41.625,123.875,0.0139630442245671,0.641808521045809,0.595190282408328,1.78725,3.67775,0.4465,0.40975,0.16925,4.043,8.97475,0.641,2.0018,183.30125,30.025,19.55,406.081,27.565,28.7875,0.169
735801.617696759,33.22,23.37,28.4,38,174.8,41.9,132.9,0.0144047417602368,0.664501473409519,0.570436005253819,1.6944,3.6232,0.3456,0.3504,0.1684,3.9184,9.4886,0.581,2.01048,167.41108,29.14,17.48,404.9852,28.102,28.27,0.1936
735801.620833333,33.4,23.4375,28,38.75,175.625,43,141.125,0.0145956172077173,0.674143597994173,0.558882413133425,1.805,3.7505,0.45875,0.4265,0.18225,4.03825,10.965,0.686,1.986175,168.7729,27.7425,17.5775,406.29375,28.3325,28.5325,0.1135
735801.623946759,33.63,23.19,27.6,39.8,175.8,43,142.2,0.0146267569217105,0.684711148791609,0.543544660467737,1.6942,3.5388,0.2654,0.3582,0.1576,3.7922,10.393,0.4788,1.95638,158.905,28.758,18.156,403.9048,28.058,28.788,-0.0096
735801.62708044,33.925,22.675,26.25,39.75,175,40.875,133.75,0.0145420051761986,0.720074678408012,0.544265990419837,1.60175,3.53475,0.22475,0.35175,0.166,3.87975,10.00075,0.3685,1.92575,143.62465,30.135,16.45,403.14375,28.4375,27.9875,-0.05
735801.630208334,34.5,22.29,26.6,40.2,175.2,40.5,130,0.0147596765744689,0.710405335405336,0.537914768158671,1.697,3.629,0.4205,0.4126,0.1938,3.814,10.2594,0.5812,1.93502,144.83794,31.374,15.59,401.1266,28.902,27.224,0.0922
735801.633327546,34.775,21.3625,26.25,40.5,174,38.25,117.625,0.0143616484020869,0.720627212293879,0.533797909407666,1.19925,3.305,0.161,0.27525,0.1315,3.4185,8.02,0.31025,1.9221,137.557725,33.56,15.15,399.404,28.855,26.1725,0.12525
735801.636456019,34.84,20.5,25,40,173.8,34.2,102.4,0.0138324379402116,0.756818181818182,0.540800087967067,1.2632,3.2902,0.1384,0.2068,0.1084,3.6338,8.2044,0.1958,1.88714,116.78236,37.2,11.694,397.2016,29.306,24.444,-0.0358
735801.639574653,35.075,20.4875,25,40.875,174.625,33.75,100.625,0.0140043354394613,0.756818181818182,0.528954546171189,1.155,3.37975,0.16675,0.19175,0.111,3.65775,8.048,0.2245,1.878575,115.311225,38.2825,8.85,395.877,29.4175,23.94,0.076
735801.642369792,34.975,20.325,26.875,41,174.5,35,96,0.0138163636656345,0.70748569612206,0.52693647815599,1.2615,3.38566666666667,0.168,0.23225,0.13375,3.73625,8.937,0.2535,1.907225,259.56655,38.125,8.0325,397.28325,29.09,24.455,0.02975
735801.645476852,35.18,20.3,25.5,40.1,173.8,33.2,94.8,0.0139567159393242,0.742068654615824,0.539479913852821,1.312,3.5086,0.2242,0.3796,0.2024,3.6372,8.626,0.3098,1.89766,144.9068,39.29,7.942,395.6618,29.694,23.558,0.1928
735801.648611111,35.725,20.75,28.25,41,173.625,35.625,112.375,0.0147039751250303,0.669012926196834,0.52693647815599,1.49625,3.64175,0.3215,0.491,0.26725,4.30175,9.47625,0.46,1.9426,210.606225,37.1075,9.025,397.93775,30.05,24.6275,0.0315
735801.651724537,35.92,19.89,26,39.7,174.1,33.2,101.9,0.0142456381660439,0.726981351981352,0.545109806161888,1.36175,3.6054,0.2566,0.35,0.1966,4.1796,8.7888,0.342,1.90334,147.52904,39.618,9.79,395.4584,30.184,23.258,0.0222
735801.654864005,35.675,20.05,25.625,40,173.25,33,98.875,0.0141673691330564,0.738097033685269,0.541174576339412,1.21625,3.408,0.29625,0.40575,0.198,3.846,9.1835,0.3745,1.8922,127.105075,39.6,8.835,394.68125,30.3225,23.1875,0.2555
735801.657650463,35.6,20.9,33.875,43.875,173,35.75,108.25,0.014706988826313,0.568977193977194,0.492863359480437,1.53425,3.57225,1.165,0.88425,0.34525,4.2415,9.5525,1.295,1.936675,221.642775,37.8725,8.905,395.246,29.99,24.8325,-0.06525
735801.66075,35.62,20.55,31.3,41.9,173,35.8,102.7,0.0144769505552071,0.605876458415694,0.515465581235508,1.2928,3.4434,0.4508,0.5064,0.2056,3.7202,7.96125,0.5476,1.93666,271.43158,38.742,9.738,395.2534,30.11,23.966,-0.0345
735801.663871528,35.775,19.925,32.125,42.5,172.625,34.375,95.25,0.0141566646886942,0.586242863416776,0.507636328234335,1.21175,3.31425,0.65375,0.71125,0.22575,3.98866666666667,7.72775,0.94425,1.9256,219.51675,40.8,8.725,394.1125,30.32,23.0425,-0.056
735801.666672454,35.9625,20.4,30.375,41.5,173.5,34.875,99.25,0.0146446240904351,0.623751555839477,0.520565149136578,1.2745,3.4685,0.297,0.30275,0.13475,3.76325,9.4725,0.39925,1.899975,294.47745,40.3975,7.8625,392.725,30.4325,23.545,-0.23725
735801.669777778,36.64,19.24,25.7,40.2,173.2,32.2,96.1,0.0143339343809393,0.736101288648458,0.537914768158671,1.1514,3.3888,0.2188,0.2922,0.1084,3.8394,8.3978,0.329,1.86854,118.15244,41.696,6.778,392.5634,30.858,21.992,-0.0828
735801.672905092,36.575,18.85,25.125,40,172.875,31.5,91.375,0.0139937514011004,0.753637049225285,0.540835274793999,0.938,3.12475,0.14625,0.1985,0.10125,3.5265,6.795,0.223,1.853825,120.668275,42.3375,6.4825,392.60625,30.785,21.29,-0.05625
735801.676030093,36.63,17.73,23.4,39.2,173.2,28.4,77,0.0132017784799775,0.81022178304787,0.552200619892928,0.6338,2.8086,0.0652,0.0818,0.0286,3.0544,4.9482,0.072,1.83194,96.72394,45.072,4.172,391.1682,30.786,19.538,0.0392
735801.679163773,36.6,17.325,23,39,173,27.5,71.25,0.0128796151317477,0.824275362318841,0.555085939701324,0.6065,2.859,0.08775,0.095,0.02725,3.19775,4.7605,0.11775,1.829275,90.0737,46.3475,1.6875,390.6435,30.7675,19.0675,-0.0695
735801.681947338,36.75,17.45,23.75,40,173.125,28,72.75,0.0130787950601801,0.797924901185771,0.540659340659341,0.673,2.909,0.13075,0.075,0.0266666666666667,3.64925,5.21675,0.10025,1.830325,106.965725,46.5025,0.74,390.5105,31.295,18.73,-0.07775
735801.6850625,37.32,16.96,23.6,42.3,173.8,28.2,73.4,0.0131118354581424,0.803757136583224,0.51068942899236,0.593,2.8812,0.0992,0.0626,0.024,3.0868,4.6196,0.0858,1.8328,114.80452,47.144,0.548,391.115,31.714,17.942,-0.0636
735801.70067419,38.25,16.7375,24,48.125,173.625,29.25,78.125,0.0136112464040148,0.789141414141414,0.445678033306899,0.89875,3.16,0.2215,0.0915,0.04325,3.7625,5.727,0.129333333333333,1.852475,91.0307666666667,48.115,1.8575,390.30625,32.29,18.0025,0.02175
735801.703466435,38.575,16.6375,26,50.5,173.75,31,80.75,0.0137689628171212,0.728577705778964,0.423803888419273,1.00725,3.295,0.13475,0.1235,0.055,4.08225,5.76875,0.249,1.8779,202.685075,48.1825,2.48,390.95,32.0025,18.5375,0.089
735801.706601852,38.62,16.7,24,47.9,174,30,79.9,0.0138543307878216,0.789141414141414,0.447914883975424,1.1082,3.187,0.18175,0.1696,0.0572,4.05,6.2468,0.1992,1.86662,97.4788,48.27,3.082,390.5268,32.002,18.77,-0.0154
735801.709707754,38.7875,16.5875,25,47.25,173.875,30.5,81.875,0.0138853256339264,0.75861391694725,0.454476759749655,1.121,3.32275,0.125,0.23425,0.052,4.4155,6.424,0.18675,1.884775,157.979975,47.3225,3.7875,391.302,32.0925,18.575,-0.02325
735801.712497107,38.4,16.8875,24.5,48.875,174.5,30.5,81.625,0.0138456029104833,0.773601398601399,0.438501536334484,1.01925,3.107,0.12,0.211,0.0565,4.03575,6.086,0.1525,1.878675,127.65965,47.1625,4.145,391.22075,31.9775,18.7,-0.05825
735801.715630787,37.94,17.07,24.2,47.9,174.2,30,76.1,0.0136507972533945,0.782676767676768,0.447914883975424,1.1072,3.1666,0.1226,0.1602,0.0522,3.8296,6.0834,0.1554,1.87678,110.25542,47.936,3.994,390.5682,31.984,18.686,-0.0544
735801.718735533,38.0375,16.8625,24.5,47.75,174.5,29.5,74.5,0.0135567514043932,0.772979797979798,0.449482201110512,1.12025,3.30125,0.11325,0.10575,0.03625,3.88275,5.9825,0.13775,1.87315,125.9215,48.6975,3.7325,390.35625,32.365,17.8225,0.00725000000000001
735801.721533565,38.275,17.45,24.75,48.5,174.75,29.875,83,0.0142095898382364,0.76489898989899,0.442605510431597,1.21475,3.31366666666667,0.13975,0.14,0.0435,4.2455,6.17675,0.15,1.8928,96.3807,49.49,3.74,390,32.84,18.4675,0.07125
735801.724650463,38.66,17.04,26,50,174.4,32.2,89.7,0.0141634961544846,0.730058271489823,0.428632382792508,0.9828,2.9046,0.12,0.069,0.034,3.8994,5.8046,0.1398,1.89028,207.82212,48.02,3.586,389.2502,32.82,18.018,-0.0962
735801.727777778,39.125,16.7,24.875,50.75,174.375,31.125,86.125,0.0142361266880253,0.761096256684492,0.421687525390545,0.87725,2.99675,0.0955,0.062,0.028,3.63575,4.997,0.1145,1.874725,139.465275,49.4075,2.9,388.54375,32.3825,18.2925,0.000999999999999997
735801.730895833,38.65,16.43,24,52.1,174.7,30.7,85.3,0.0136523647799972,0.789141414141414,0.410027133800155,0.90125,2.9454,0.095,0.0556,0.023,3.4528,5.1676,0.1072,1.86038,87.74364,48.822,2.708,388.0416,32.688,17.54,-0.0016
735801.734021991,38.5,16.7,24,50.375,174.5,30.75,85.5,0.0137648128017645,0.789141414141414,0.425030587557137,0.82975,2.79925,0.08575,0.04325,0.01175,3.2095,4.5335,0.0835,1.8544,87.223375,48.4125,2.585,387.3395,33.06,17.32,0.031
735801.737141204,38.47,15.86,23.1,50,174.5,30.4,85.2,0.0130509406728803,0.82068721441987,0.428203914532846,0.5346,2.2654,0.0518,0.0174,-0.0004,2.5714,3.7888,0.0336,1.83038,82.35232,46.604,1.81,387.395,33.252,15.726,-0.055
735801.740266204,38.975,15.2125,22.375,51,175.25,31.625,96.875,0.0128660984969595,0.848123860475639,0.419306184012066,0.465,2.2435,0.04475,0.01875,0.016,2.639,3.58233333333333,0.03875,1.8164,76.511625,45.0325,0.8875,387.33125,33.655,14.7025,-0.052
735801.743405093,39.38,15.55,22.9,51.8,175.6,31.9,97.4,0.0134375339487927,0.828022983457766,0.412581243282174,0.485,2.2872,0.0392,0.028,0.0148,2.8384,4.0394,0.0396,1.81858,75.65192,46.892,1.096,386.8284,33.63,15.338,-0.0808
735801.74651331,39.5375,15.225,22.5,53.625,176.25,31.625,93,0.0132684136065549,0.843439334051982,0.39773004153184,0.5805,2.34925,0.05,0.028,0.01725,3.0875,4.17125,0.03025,1.8184,77.1628,47.2325,1.205,386.69375,33.7,15.235,0.01425
735801.749308449,39.55,14.7875,22.25,53.5,175,31.25,90.5,0.0128948012529446,0.853021319918553,0.398722172307078,0.4795,2.11525,0.04175,0.0165,0.00625,2.635,3.3295,0.0375,1.816225,75.0072,46.1625,1.1975,386.869,33.8725,14.325,-0.1305
735801.752425926,39.82,14.41,22.2,55.2,175.8,31.3,96.3,0.0127493669826484,0.854937717091867,0.385751391465677,0.53,2.069,0.0296,0.0126,0.006,2.547,3.718,0.0206,1.81576,75.71274,46.062,1.014,387.0868,34.042,14.048,-0.0488
735801.755549769,40.175,14.175,22,57,175.5,31.75,97.5,0.0127795624342645,0.862603305785124,0.373159344621313,0.44375,1.9845,0.02925,0.0195,0.00875,2.3105,3.2505,0.02675,1.814225,74.160425,44.91,0.7075,387.06875,34.655,13.3775,0.02
735801.758671296,40.14,14.37,22,56.7,175.7,32.2,98.9,0.0129340677049101,0.862603305785124,0.37529200287821,0.4142,1.9822,0.0396,0.0204,0.00575,2.5654,3.5214,0.0302,1.81596,73.45558,46.194,0.666,386.5184,33.71,14.292,0.0512
735801.762155093,39.65,14.55,22,55.2,175.2,31.9,92.9,0.012757047157385,0.862603305785124,0.385751391465677,0.4422,2.0334,0.0382,0.0568,0.0186,2.6064,3.4326,0.0662,1.81572,73.7932,46.04,1.006,386.385,33.84,14.112,-0.02
735801.765622685,39.27,14.37,21.8,56,175.5,31,87.5,0.0123454103782788,0.870998950544405,0.379905808477237,0.3544,1.7452,0.0206,0.02875,0.0128,2.2926,3.3196,0.043,1.81524,72.19362,45.678,0.912,386.8966,33.608,13.732,-0.0328
735801.768741319,39.725,13.5125,21.25,57.875,175.5,30.875,92.25,0.0118944422125208,0.894086973632428,0.366978188291576,0.3375,1.753,0.02525,0.004,0.00525,2.143,2.6465,0.00725,1.811375,67.837075,44.325,0.53,387.623,34.255,12.5525,-0.073
735801.77187963,39.92,14.13,21.8,57.5,175.6,31.2,88.2,0.0125710123750196,0.870998950544405,0.369494185403374,0.4124,1.8468,0.0216,0.0152,0.0082,2.498,3.5044,0.021,1.81424,70.71862,45.97,0.626,386.9468,34.634,13.238,-0.1188
735801.774988426,40.05,13.2625,21,58.25,174.875,30.5,84.75,0.0118799924184051,0.90458152958153,0.364560474670566,0.36575,1.9335,0.0285,0.01425,0.00775,2.4255,2.99475,0.024,1.81405,69.92565,46.375,1.075,388.35225,34.6825,11.8775,-0.02675
735801.778125,40.07,13.48,21.6,57.8,175.8,29.1,74.1,0.0120888279858889,0.879394595303686,0.36783006467217,0.512,2.2706,0.0416,0.0128,0.0094,2.8154,3.422,0.03875,1.8196,72.85024,49.71,1.246,388.7248,34.54,12.604,-0.0546
735801.781235533,40.65,13.75,22,58.5,176.125,29.25,77.375,0.0127169115984832,0.862603305785124,0.363097275542851,0.62125,2.397,0.05125,0.0215,0.00925,3.066,4.19925,0.042,1.82455,78.25965,51.725,1.4275,388.596,35.0825,12.9,0.02175
735801.784375,40.72,13.51,22,60.2,176.4,29.2,74.2,0.0125419040208492,0.862603305785124,0.352646650628535,0.593,2.3552,0.0585,0.0172,0.0158,3.0756,3.6542,0.0486,1.82674,77.6889,52.368,1.49,388.6434,34.818,12.846,-0.058
735801.787482639,41,14.025,22.5,56.5,175.25,28.5,76.5,0.0132145243229547,0.843439334051982,0.376861234004091,0.781,2.71,0.0505,0.0255,0.0215,3.032,4.473,0.055,1.82995,80.905025,53.3675,1.7675,388.5415,34.815,13.5025,0.012
735801.818058449,40.4625,14.9125,24,56.25,174.375,26.5,55.125,0.0136541117525451,0.789141414141414,0.378721502674654,1.183,3.19425,0.09625,0.0405,0.014,4.21933333333333,5.4955,0.09025,1.843,100.497675,62.6375,2.985,389.05825,34.2875,15.095,-0.10175
735801.820844907,41.1625,14.625,24.25,56.25,175.125,27.5,65.75,0.0138981065111236,0.781060606060606,0.378268037381338,1.1065,3.08875,0.08725,0.03775,0.01825,4.20375,5.1275,0.08275,1.84705,113.806975,60.8925,3.1825,388.83125,35.35,14.1925,-0.11525
735801.823956019,41.76,13.98,23.7,62.6,175.7,28.4,70.7,0.0137120478392787,0.799606845513414,0.337933519311922,0.9096,2.722,0.0756,0.031,0.0136,3.735,4.4572,0.0672,1.84116,121.50888,59.602,3.23,388.305,35.286,13.872,-0.0092
735801.827063079,41.525,13.7125,22.75,62.5,175.375,30,86.875,0.0132837538523329,0.833857348185412,0.338132937211278,0.88475,2.57575,0.0705,0.02775,0.01375,3.39475,4.3425,0.07,1.834875,84.4023,55.675,2.9525,387.91675,34.8475,13.37,0.04825
735801.829858218,41.725,13.15,22.125,63,176.125,32,102.875,0.012873006523359,0.858146568172766,0.335342077277561,0.557,2.033,0.02375,0.0085,0.01375,2.698,3.143,0.03025,1.8237,81.775025,50.8625,2.965,387.725,35.235,12.14,-0.026
735801.832986111,41.26,13.03,22,63.5,175.4,30.4,85.9,0.0124459834475431,0.862603305785124,0.332510181443843,0.5062,2.1108,0.0422,0.0166,0.0082,2.8024,3.2292,0.033,1.82378,75.76786,50.526,2.502,387.6734,35.216,11.988,-0.1166
735801.836102431,41.2875,13.2125,22,61.5,175.25,29.75,82,0.0126387442576049,0.862603305785124,0.344187684186122,0.609,2.19525,0.04,0.01725,0.0186666666666667,3.0725,3.47825,0.03525,1.82995,80.224,52.55,2.85,387.90825,35.0575,12.2675,0.036
735801.838894676,41.1875,13.3125,22,57.625,174.25,28.5,72.75,0.0126669603386771,0.862603305785124,0.369203598099293,0.6955,2.3215,0.05475,0.01825,0.0055,3.18975,3.86,0.04275,1.833225,79.1709,53.49,2.7825,387.88125,34.435,12.7825,-0.02
735801.842,40.78,13.78,22.6,56.5,174.8,28,68.2,0.0128309974047547,0.839606539705354,0.376904290968276,0.7988,2.573,0.0536,0.019,0.013,3.4782,4.3148,0.0494,1.8361,82.48006,55.488,2.828,387.7816,34.292,13.566,-0.0788
735801.845134549,40.575,13.6625,22.75,59.75,174.625,28.25,68.375,0.0125848057432428,0.833857348185411,0.35470292419445,0.64475,2.4515,0.05,0.02275,0.0065,3.31525,3.8195,0.04725,1.835525,80.721475,56.0875,3.115,387.7105,34.5325,13.1825,-0.16
735801.848261574,40.66,13.04,21.6,62,175.3,29.4,78.6,0.0120643966696988,0.879394595303686,0.341051607018216,0.5302,2.0452,0.0412,0.0158,0.0092,2.823,3.2874,0.04,1.82836,77.46592,51.29,2.706,387.5334,34.546,12.238,0.0434
735801.851380209,40.6875,12.4125,21,61.75,173.875,29.75,79,0.0115030039956588,0.90458152958153,0.342548724055108,0.45525,1.97275,0.0375,0.01475,0.0065,2.6455,3.27675,0.0293333333333333,1.82205,72.783875,48.27,2.1025,387.798,35.31,11.1475,-0.01375
735801.86666956,41.1375,12.6375,21,63.375,176,30.25,84,0.0119937858994411,0.90458152958153,0.33328692808725,0.473,2.012,0.02725,0.011,0.00225,2.80825,3.32,0.0305,1.819175,69.6109,49.9275,2.0125,387.35825,34.515,11.74,-0.0065
735801.869777778,41.13,12.57,21,63.6,174.9,30.1,81.9,0.0119255140698547,0.90458152958153,0.332213502610631,0.5596,2.0686,0.033,0.0168,0.0044,2.6686,3.3702,0.033,1.81644,69.06726,49.584,2.596,387.2834,34.958,11.484,-0.0972
735801.872913773,41.3,12.8625,22,64.625,175.25,31,89.625,0.0123111740690982,0.862603305785124,0.326595305255355,0.50925,2.001,0.03475,0.01975,0.00325,2.637,3.62825,0.0295,1.81725,70.541275,48.55,2.7075,386.96875,35.5875,11.6025,-0.0225
735801.876023148,41.63,12.47,21.6,68,175.3,31.8,94.1,0.0121470451759075,0.879394595303686,0.308985132514544,0.5004,1.8602,0.0298,0.0082,0.0078,2.5646,3.1726,0.018,1.81308,68.56708,48.62,2.92,387.1584,35.632,11.146,-0.0632
735801.879157986,41.1125,12.3375,21,66.75,175,30.25,79.125,0.0116933266711267,0.90458152958153,0.315423601907962,0.49125,1.967,0.02,0.00925,0.00525,2.6155,3.2765,0.0215,1.8153,68.775625,49.4875,2.76,387.2585,34.915,11.2925,-0.0205
735801.881950232,41.375,12.525,21.25,62.875,174.625,30.125,83.75,0.012037006583435,0.894086973632428,0.336169476285573,0.597666666666667,1.9975,0.036,0.01575,0.0115,2.88825,3.68625,0.02575,1.81895,69.3912,49.7625,2.59,387.0875,35.5275,11.3525,-0.0705
735801.885061343,41.78,12.46,21.9,66.1,174.9,31.1,86.8,0.012232588441329,0.867080982990074,0.318732288966166,0.4804,1.9528,0.049,0.0228,0.0132,2.4012,2.9962,0.0424,1.81808,75.85958,49.816,2.496,386.9082,36.348,11.06,-0.0138
735801.888200231,41.8375,11.7125,21,69,174.625,30.625,85.125,0.0115370393816188,0.90458152958153,0.304222826254248,0.416,1.7305,0.0555,0.02225,0.00575,2.10675,2.64125,0.042,1.8231,66.028225,49.2475,2.385,387.56875,36.1,10.05,-0.0525
735801.89130787,41.54,11.58,20.8,67.1,175.4,29.6,78.7,0.0112264382460393,0.913816738816739,0.313623504511508,0.3676,1.7596,0.0292,0.0118,0.0072,2.4316,2.61425,0.0216,1.81538,67.99296,49.688,2.336,387.715,35.238,10.35,0.0235
735801.894444444,41.85,11.7625,21,62.75,174.5,29.5,80.75,0.0115931735958266,0.90458152958153,0.33673750724442,0.463,1.81425,0.0245,0.007,0.00625,2.42133333333333,2.8095,0.0305,1.815625,68.225875,49.77,2.675,387.552,35.53,10.5275,-0.07275
735801.897555556,41.95,11.5,20.8,63,174.5,29.2,79.1,0.0113911619698691,0.913816738816739,0.335288060633683,0.4064,1.7402,0.0192,0.0144,0.0038,2.1312,2.5614,0.0138,1.81458,66.50488,49.83,2.71,387.6618,35.46,10.19,-0.0178
735801.900694445,42.4125,11.15,20.5,69.375,175.625,30,84.875,0.0113171097304535,0.927669552669553,0.302986965891933,0.35175,1.64025,0.0205,0.01475,0.0045,2.147,2.466,0.00875,1.81395,64.649425,49.8075,2.22,387.70825,35.92,9.6025,-0.055
735801.903803241,41.98,10.97,20.2,73,175.5,30,77.8,0.0108841483887424,0.941522366522367,0.286357289974417,0.3066,1.5066,0.0344,0.0162,0.0106,1.9302,2.3836,0.0322,1.81576,70.77618,49.396,2.006,388.0634,35.124,9.662,-0.0832
735801.906940104,42.075,11.0875,20.75,69,174.625,30,75.5,0.0110563751314543,0.916125541125541,0.304421305913826,0.43425,1.68775,0.03325,0.0105,0.0055,2.167,2.4635,0.027,1.821075,108.878475,49.66,2.4425,388.05025,35.6575,9.505,0.04075
735801.910069445,42.19,11.22,20.6,63.2,174.6,29.2,77.2,0.0112555668483376,0.923051948051948,0.334135705564277,0.4674,1.8,0.0464,0.0126,0.0074,2.4182,3.0872,0.0396,1.82044,81.51324,50.554,2.224,387.9016,35.45,9.856,0.0152
